SampleSize,XbarMinusMu
4.408e+182,-1.161e-92
4.629e+182,-7.82e-93
4.86e+182,-4.526e-93
5.103e+182,2.4822e-94
5.359e+182,1.4586e-93
5.626e+182,-7.531e-93
5.908e+182,-1.038e-94
6.203e+182,1.7414e-93
6.513e+182,8.814e-93
6.839e+182,9.7252e-93
7.181e+182,9.6745e-93
7.54e+182,6.699e-93
7.917e+182,1.7577e-93
8.313e+182,2.1262e-93
8.728e+182,2.8232e-93
9.165e+182,4.7957e-93
9.623e+182,5.0625e-93
1.01e+183,1.3231e-92
1.061e+183,1.0661e-92
1.114e+183,1.1312e-92
1.17e+183,1.0286e-92
1.228e+183,1.0866e-92
1.29e+183,1.3735e-92
1.354e+183,1.1685e-92
1.422e+183,9.3935e-93
1.493e+183,4.5806e-93
1.568e+183,5.6341e-93
1.646e+183,4.3889e-93
1.728e+183,4.4675e-93
1.815e+183,2.2773e-93
1.905e+183,4.8237e-93
2.001e+183,3.8608e-93
2.101e+183,3.7366e-93
2.206e+183,2.3443e-93
2.316e+183,6.9329e-93
2.432e+183,1.1314e-92
2.553e+183,9.2004e-93
2.681e+183,7.0864e-93
2.815e+183,5.406e-93
2.956e+183,6.2366e-93
3.104e+183,6.7292e-93
3.259e+183,6.9751e-93
3.422e+183,7.5063e-93
3.593e+183,8.6948e-93
3.772e+183,9.3616e-93
3.961e+183,6.6067e-93
4.159e+183,5.3816e-93
4.367e+183,5.4965e-93
4.585e+183,3.2819e-93
4.815e+183,5.1541e-93
5.055e+183,2.217e-93
5.308e+183,1.925e-93
5.574e+183,3.8874e-93
5.852e+183,4.8854e-93
6.145e+183,2.8954e-93
6.452e+183,2.9653e-93
6.775e+183,2.4648e-93
7.113e+183,3.5116e-93
7.469e+183,3.4571e-93
7.843e+183,2.6447e-93
8.235e+183,1.3606e-93
8.646e+183,2.5266e-93
9.079e+183,2.3771e-93
9.533e+183,2.4769e-93
1.001e+184,1.437e-93
1.051e+184,1.8108e-93
1.104e+184,2.9467e-93
1.159e+184,3.9577e-93
1.217e+184,4.9619e-93
1.277e+184,4.3484e-93
1.341e+184,4.8299e-93
1.408e+184,3.7142e-93
1.479e+184,3.0036e-93
1.553e+184,4.012e-93
1.63e+184,5.4957e-93
1.712e+184,4.1651e-93
1.798e+184,3.5549e-93
1.887e+184,2.6566e-93
1.982e+184,2.083e-93
2.081e+184,2.0658e-93
2.185e+184,2.8223e-93
2.294e+184,2.9897e-93
2.409e+184,2.5506e-93
2.529e+184,1.5602e-93
2.656e+184,1.5829e-93
2.789e+184,1.2649e-93
2.928e+184,1.2879e-93
3.074e+184,9.1126e-94
3.228e+184,1.2014e-93
3.389e+184,5.1588e-94
3.559e+184,7.0884e-94
3.737e+184,1.2937e-93
3.924e+184,1.9819e-93
4.12e+184,2.543e-93
4.326e+184,2.9111e-93
4.542e+184,2.3354e-93
4.769e+184,2.4998e-93
5.008e+184,1.2761e-93
5.258e+184,9.7379e-94
5.521e+184,1.0683e-93
5.797e+184,2.0747e-93
6.087e+184,2.513e-93
6.391e+184,2.7441e-93
6.711e+184,3.1802e-93
7.047e+184,2.9531e-93
7.399e+184,3.3659e-93
7.769e+184,3.1392e-93
8.157e+184,2.7467e-93
8.565e+184,2.082e-93
8.993e+184,2.1464e-93
9.443e+184,1.8437e-93
9.915e+184,1.8444e-93
1.041e+185,1.8024e-93
1.093e+185,1.9255e-93
1.148e+185,1.9874e-93
1.205e+185,2.5668e-93
1.265e+185,2.59e-93
1.329e+185,2.5605e-93
1.395e+185,2.3758e-93
1.465e+185,2.6016e-93
1.538e+185,2.5098e-93
1.615e+185,1.678e-93
1.696e+185,1.6857e-93
1.781e+185,1.8911e-93
1.87e+185,1.569e-93
1.963e+185,1.2921e-93
2.061e+185,1.4439e-93
2.164e+185,1.4121e-93
2.273e+185,1.1637e-93
2.386e+185,1.056e-93
2.506e+185,9.6105e-94
2.631e+185,9.3365e-94
2.762e+185,1.0366e-93
2.9e+185,1.1217e-93
3.045e+185,9.0779e-94
3.198e+185,1.2258e-93
3.358e+185,1.1582e-93
3.526e+185,9.0644e-94
3.702e+185,8.4881e-94
3.887e+185,1.0863e-93
4.081e+185,8.4986e-94
4.285e+185,7.96e-94
4.5e+185,6.8956e-94
4.725e+185,6.4484e-94
4.961e+185,7.7176e-94
5.209e+185,8.1314e-94
5.469e+185,6.5345e-94
5.743e+185,3.8179e-94
6.03e+185,2.815e-94
6.331e+185,4.0842e-94
6.648e+185,5.1487e-94
6.98e+185,6.7409e-94
7.329e+185,7.8372e-94
7.696e+185,7.0944e-94
8.081e+185,6.6098e-94
8.485e+185,7.1391e-94
8.909e+185,5.9341e-94
9.354e+185,7.1804e-94
9.822e+185,6.3889e-94
1.031e+186,7.5327e-94
1.083e+186,6.3938e-94
1.137e+186,7.5432e-94
1.194e+186,5.5188e-94
1.254e+186,6.4531e-94
1.316e+186,6.3783e-94
1.382e+186,5.2915e-94
1.451e+186,4.9132e-94
1.524e+186,3.6079e-94
1.6e+186,3.3276e-94
1.68e+186,1.5664e-94
1.764e+186,1.0038e-94
1.852e+186,1.4323e-94
1.945e+186,1.1615e-94
2.042e+186,4.8026e-95
2.144e+186,-2.151e-95
2.251e+186,5.4814e-95
2.364e+186,1.1697e-94
2.482e+186,-3.13e-96
2.606e+186,9.3233e-95
2.736e+186,1.4711e-94
2.873e+186,1.5268e-94
3.017e+186,1.9161e-94
3.168e+186,1.1349e-94
3.326e+186,1.6349e-94
3.492e+186,1.8501e-94
3.667e+186,9.1362e-95
3.85e+186,4.2115e-95
4.043e+186,5.9455e-95
4.245e+186,8.1108e-95
4.457e+186,-4.03e-95
4.68e+186,-5.699e-95
4.914e+186,-9.628e-95
5.16e+186,-1.119e-94
5.418e+186,-6.874e-95
5.689e+186,-2.566e-95
5.973e+186,1.1457e-95
6.272e+186,2.1507e-95
6.585e+186,-1.039e-95
6.915e+186,-7.75e-95
7.26e+186,-8.701e-95
7.623e+186,-3.914e-95
8.005e+186,2.7958e-95
8.405e+186,9.4379e-95
8.825e+186,1.0571e-94
9.266e+186,1.1202e-94
9.73e+186,1.011e-94
1.022e+187,1.339e-94
1.073e+187,1.4833e-94
1.126e+187,1.5193e-94
1.183e+187,1.9286e-94
1.242e+187,1.747e-94
1.304e+187,1.4605e-94
1.369e+187,1.313e-94
1.438e+187,1.1013e-94
1.509e+187,1.3493e-94
1.585e+187,1.2302e-94
1.664e+187,6.7661e-95
1.747e+187,5.8678e-95
1.835e+187,5.26e-95
1.926e+187,5.9304e-95
2.023e+187,8.2155e-95
2.124e+187,8.7646e-95
2.23e+187,9.5832e-95
2.342e+187,6.5193e-95
2.459e+187,7.8248e-95
2.582e+187,7.5277e-95
2.711e+187,1.0453e-95
2.846e+187,1.1904e-95
2.988e+187,2.6355e-96
3.138e+187,-2.309e-95
3.295e+187,-4.367e-95
3.46e+187,-3.785e-95
3.632e+187,-6.32e-95
3.814e+187,-7.119e-95
4.005e+187,-6.95e-95
4.205e+187,-6.173e-95
4.415e+187,-5.504e-95
4.636e+187,-6.287e-95
4.868e+187,-7.374e-95
5.111e+187,-8.378e-95
5.367e+187,-1.182e-94
5.635e+187,-1.272e-94
5.917e+187,-9.414e-95
6.213e+187,-7.479e-95
6.523e+187,-6.914e-95
6.85e+187,-5.074e-95
7.192e+187,-4.373e-95
7.552e+187,-4.022e-95
7.929e+187,-4.644e-95
8.326e+187,-4.754e-95
8.742e+187,-5.104e-95
9.179e+187,-6.497e-95
9.638e+187,-6.517e-95
1.012e+188,-3.399e-95
1.063e+188,-3.584e-95
1.116e+188,-3.034e-95
1.172e+188,-2.663e-95
1.23e+188,-2.024e-95
1.292e+188,-2.012e-95
1.356e+188,-1.317e-95
1.424e+188,-2.932e-96
1.495e+188,-3.5e-96
1.57e+188,-7.09e-96
1.648e+188,-1.403e-95
1.731e+188,-9e-96
1.817e+188,-4.069e-96
1.908e+188,5.9995e-97
2.004e+188,-5.528e-96
2.104e+188,-8.25e-97
2.209e+188,1.0143e-95
2.32e+188,1.5555e-95
2.435e+188,6.4384e-96
2.557e+188,1.1093e-95
2.685e+188,1.622e-95
2.819e+188,9.6312e-96
2.96e+188,2.8629e-96
3.108e+188,1.1156e-95
3.264e+188,1.283e-95
3.427e+188,9.0419e-96
3.598e+188,1.3968e-95
3.778e+188,6.073e-96
3.967e+188,6.8687e-96
4.166e+188,3.7271e-96
4.374e+188,4.1859e-96
4.592e+188,6.4431e-96
4.822e+188,5.593e-96
5.063e+188,7.5454e-96
5.316e+188,4.4968e-96
5.582e+188,4.7982e-96
5.861e+188,2.0755e-96
6.154e+188,-9.428e-97
6.462e+188,-3.558e-96
6.785e+188,-8.015e-96
7.124e+188,-7.695e-96
7.481e+188,-7.403e-96
7.855e+188,-5.749e-96
8.247e+188,-5.214e-96
8.66e+188,-9.669e-96
9.093e+188,-9.76e-96
9.547e+188,-1.372e-95
1.002e+189,-1.619e-95
1.053e+189,-1.723e-95
1.105e+189,-1.934e-95
1.16e+189,-1.572e-95
1.219e+189,-1.225e-95
1.279e+189,-1.107e-95
1.343e+189,-1.526e-95
1.411e+189,-1.332e-95
1.481e+189,-1.33e-95
1.555e+189,-1.403e-95
1.633e+189,-1.19e-95
1.715e+189,-1.222e-95
1.8e+189,-1.499e-95
1.89e+189,-1.299e-95
1.985e+189,-1.123e-95
2.084e+189,-1.122e-95
2.188e+189,-4.308e-96
2.298e+189,-6.71e-96
2.413e+189,-7.807e-96
2.533e+189,-5.811e-96
2.66e+189,-6.161e-96
2.793e+189,-4.749e-96
2.933e+189,-3.243e-96
3.079e+189,-2.502e-96
3.233e+189,-2.078e-96
3.395e+189,-1.049e-96
3.565e+189,-2.733e-96
3.743e+189,-3.203e-96
3.93e+189,-3.13e-96
4.126e+189,-3.495e-96
4.333e+189,-3.379e-96
4.549e+189,-2.73e-96
4.777e+189,1.6234e-97
5.016e+189,-2.14e-96
5.266e+189,-2.058e-96
5.53e+189,-1.404e-96
5.806e+189,1.1566e-96
6.097e+189,1.2398e-96
6.401e+189,1.7712e-96
6.721e+189,6.3416e-97
7.057e+189,1.0589e-96
7.41e+189,3.9444e-97
7.781e+189,-5.842e-97
8.17e+189,-8.799e-97
8.578e+189,-5.875e-97
9.007e+189,-8.009e-97
9.458e+189,-1.728e-97
9.931e+189,-1.292e-96
1.043e+190,9.0518e-97
1.095e+190,1.5931e-96
1.15e+190,1.205e-96
1.207e+190,6.9621e-97
1.267e+190,-3.673e-97
1.331e+190,-1.275e-96
1.397e+190,-5.821e-97
1.467e+190,3.6024e-98
1.541e+190,7.0486e-98
1.618e+190,-1.393e-96
1.698e+190,-2.077e-96
1.783e+190,-2.862e-96
1.873e+190,-1.347e-96
1.966e+190,-1.225e-96
2.064e+190,-1.574e-96
2.168e+190,-1.696e-96
2.276e+190,-2.998e-96
2.39e+190,-2.683e-96
2.509e+190,-2.726e-96
2.635e+190,-2.581e-96
2.767e+190,-1.83e-96
2.905e+190,-1.527e-96
3.05e+190,-7.234e-97
3.203e+190,-8.574e-97
3.363e+190,-1.909e-97
3.531e+190,-2.549e-97
3.708e+190,-5.39e-98
3.893e+190,4.8867e-97
4.088e+190,-4.98e-97
4.292e+190,-7.073e-97
4.507e+190,-4.026e-97
4.732e+190,-5.067e-97
4.968e+190,-8.045e-97
5.217e+190,-7.931e-97
5.478e+190,-6.974e-97
5.752e+190,-3.618e-97
6.039e+190,-1.039e-97
6.341e+190,-1.186e-98
6.658e+190,-2.135e-97
6.991e+190,1.2046e-97
7.341e+190,2.7252e-98
7.708e+190,4.2353e-99
8.093e+190,6.7028e-97
8.498e+190,6.277e-97
8.923e+190,7.3065e-97
9.369e+190,1.1343e-96
9.837e+190,1.5664e-96
1.033e+191,1.1596e-96
1.085e+191,7.735e-97
1.139e+191,1.2482e-97
1.196e+191,2.529e-97
1.256e+191,-1.214e-97
1.318e+191,-9.563e-97
1.384e+191,-6.088e-97
1.453e+191,-6.822e-97
1.526e+191,-5.287e-97
1.602e+191,-4.297e-97
1.682e+191,-4.779e-97
1.767e+191,-5.623e-97
1.855e+191,-5.772e-97
1.948e+191,-6.556e-97
2.045e+191,-3.432e-97
2.147e+191,-4.424e-97
2.255e+191,-3.086e-98
2.367e+191,1.0261e-97
2.486e+191,6.4857e-98
2.61e+191,1.6531e-97
2.741e+191,9.804e-99
2.878e+191,7.1722e-98
3.022e+191,3.4725e-97
3.173e+191,7.0447e-98
3.331e+191,2.736e-97
3.498e+191,1.65e-97
3.673e+191,3.6878e-97
3.856e+191,5.4067e-97
4.049e+191,7.6898e-97
4.252e+191,4.521e-97
4.464e+191,5.1521e-97
4.687e+191,7.0165e-97
4.922e+191,9.2221e-97
5.168e+191,1.1269e-96
5.426e+191,9.0177e-97
5.698e+191,9.5337e-97
5.982e+191,1.0113e-96
6.282e+191,8.8383e-97
6.596e+191,9.2494e-97
6.925e+191,7.2565e-97
7.272e+191,7.3974e-97
7.635e+191,6.9733e-97
8.017e+191,7.6466e-97
8.418e+191,8.2589e-97
8.839e+191,6.3972e-97
9.281e+191,4.9966e-97
9.745e+191,4.4417e-97
1.023e+192,4.4155e-97
1.074e+192,5.2256e-97
1.128e+192,5.1753e-97
1.184e+192,2.1836e-97
1.244e+192,2.3439e-97
1.306e+192,2.1698e-97
1.371e+192,2.8075e-97
1.44e+192,1.6659e-97
1.512e+192,9.7951e-98
1.587e+192,5.7173e-98
1.667e+192,1.4648e-97
1.75e+192,2.4676e-97
1.838e+192,1.6658e-97
1.929e+192,1.7261e-97
2.026e+192,1.4154e-97
2.127e+192,1.8547e-97
2.234e+192,2.5204e-97
2.345e+192,1.3582e-97
2.462e+192,1.5635e-97
2.586e+192,1.1801e-97
2.715e+192,5.1066e-98
2.851e+192,8.9346e-98
2.993e+192,4.6072e-98
3.143e+192,4.8541e-98
3.3e+192,8.1633e-98
3.465e+192,2.6283e-98
3.638e+192,-9.33e-100
3.82e+192,7.7942e-98
4.011e+192,9.6366e-98
4.212e+192,9.7516e-98
4.422e+192,9.659e-98
4.643e+192,1.1011e-97
4.875e+192,9.8779e-98
5.119e+192,1.4095e-97
5.375e+192,1.3649e-97
5.644e+192,1.4809e-97
5.926e+192,1.7026e-97
6.222e+192,1.3618e-97
6.534e+192,1.8783e-97
6.86e+192,1.6126e-97
7.203e+192,1.7225e-97
7.563e+192,2.4264e-97
7.942e+192,1.7696e-97
8.339e+192,1.5012e-97
8.756e+192,1.7669e-97
9.193e+192,1.7586e-97
9.653e+192,1.613e-97
1.014e+193,1.6114e-97
1.064e+193,1.7711e-97
1.117e+193,1.7184e-97
1.173e+193,1.191e-97
1.232e+193,9.9005e-98
1.294e+193,1.0852e-97
1.358e+193,6.9549e-98
1.426e+193,5.0687e-98
1.498e+193,4.6039e-98
1.572e+193,3.8266e-98
1.651e+193,2.6167e-98
1.734e+193,3.6483e-98
1.82e+193,4.2722e-98
1.911e+193,-8.986e-99
2.007e+193,6.1805e-98
2.107e+193,5.723e-98
2.213e+193,3.111e-98
2.323e+193,-6.151e-99
2.439e+193,1.2491e-98
2.561e+193,2.3741e-98
2.689e+193,4.3653e-99
2.824e+193,7.4686e-99
2.965e+193,-4.968e-99
3.113e+193,-9.613e-99
3.269e+193,1.1041e-98
3.432e+193,2.3368e-98
3.604e+193,1.648e-98
3.784e+193,2.3229e-99
3.973e+193,1.6218e-98
4.172e+193,3.7952e-98
4.381e+193,5.6183e-99
4.6e+193,1.0197e-98
4.83e+193,1.3637e-98
5.071e+193,3.1412e-98
5.325e+193,3.7301e-98
5.591e+193,4.557e-100
5.87e+193,1.0656e-98
6.164e+193,1.764e-98
6.472e+193,2.3338e-98
6.796e+193,3.08e-98
7.136e+193,5.6937e-98
7.492e+193,2.9639e-98
7.867e+193,3.1883e-98
8.26e+193,1.9692e-98
8.673e+193,2.6904e-98
9.107e+193,2.108e-98
9.562e+193,3.1611e-98
1.004e+194,1.7772e-98
1.054e+194,6.0512e-99
1.107e+194,1.7865e-98
1.162e+194,1.8374e-98
1.22e+194,1.137e-98
1.281e+194,2.3324e-98
1.346e+194,1.238e-98
1.413e+194,2.0073e-98
1.483e+194,2.3466e-98
1.558e+194,3.6655e-98
1.635e+194,3.5772e-98
1.717e+194,3.3159e-98
1.803e+194,2.8145e-98
1.893e+194,2.8745e-98
1.988e+194,3.4142e-98
2.087e+194,3.4398e-98
2.192e+194,2.8326e-98
2.301e+194,1.7064e-98
2.416e+194,1.5787e-98
2.537e+194,1.9245e-98
2.664e+194,2.0899e-98
2.797e+194,2.1616e-98
2.937e+194,2.9692e-98
3.084e+194,3.1321e-98
3.238e+194,3.5923e-98
3.4e+194,3.003e-98
3.57e+194,2.3211e-98
3.749e+194,2.1989e-98
3.936e+194,2.3935e-98
4.133e+194,2.046e-98
4.339e+194,2.3175e-98
4.556e+194,2.4352e-98
4.784e+194,2.8041e-98
5.023e+194,2.1208e-98
5.275e+194,2.5977e-98
5.538e+194,2.5595e-98
5.815e+194,3.1845e-98
6.106e+194,3.6903e-98
6.411e+194,3.99e-98
6.732e+194,3.7774e-98
7.068e+194,4.1887e-98
7.422e+194,3.6855e-98
7.793e+194,4.3699e-98
8.183e+194,4.4892e-98
8.592e+194,5.5013e-98
9.021e+194,4.626e-98
9.472e+194,4.5242e-98
9.946e+194,5.1842e-98
1.044e+195,4.5891e-98
1.097e+195,4.0088e-98
1.151e+195,3.8537e-98
1.209e+195,3.3072e-98
1.269e+195,3.0314e-98
1.333e+195,2.7969e-98
1.4e+195,2.8487e-98
1.469e+195,3.0522e-98
1.543e+195,2.808e-98
1.62e+195,3.3039e-98
1.701e+195,3.2967e-98
1.786e+195,3.4109e-98
1.875e+195,3.1885e-98
1.969e+195,3.4631e-98
2.068e+195,2.9321e-98
2.171e+195,2.8765e-98
2.28e+195,2.6621e-98
2.394e+195,2.4012e-98
2.513e+195,2.2816e-98
2.639e+195,2.5932e-98
2.771e+195,2.8783e-98
2.909e+195,2.714e-98
3.055e+195,2.2219e-98
3.208e+195,1.9631e-98
3.368e+195,1.8415e-98
3.536e+195,1.8517e-98
3.713e+195,2.0185e-98
3.899e+195,1.9898e-98
4.094e+195,1.7013e-98
4.299e+195,1.6104e-98
4.514e+195,1.6616e-98
4.739e+195,1.7329e-98
4.976e+195,1.4108e-98
5.225e+195,1.1756e-98
5.486e+195,1.1732e-98
5.761e+195,1.0673e-98
6.049e+195,9.4595e-99
6.351e+195,9.6661e-99
6.669e+195,8.9271e-99
7.002e+195,1.1556e-98
7.352e+195,1.2388e-98
7.72e+195,1.3321e-98
8.106e+195,1.3099e-98
8.511e+195,1.2119e-98
8.936e+195,1.2272e-98
9.383e+195,1.2985e-98
9.852e+195,1.5123e-98
1.035e+196,1.4688e-98
1.086e+196,1.265e-98
1.141e+196,1.0585e-98
1.198e+196,1.1424e-98
1.257e+196,1.0011e-98
1.32e+196,8.7663e-99
1.386e+196,7.9303e-99
1.456e+196,7.2366e-99
1.528e+196,6.3244e-99
1.605e+196,6.6193e-99
1.685e+196,6.9425e-99
1.769e+196,7.5529e-99
1.858e+196,8.1102e-99
1.951e+196,8.4224e-99
2.048e+196,7.4651e-99
2.151e+196,6.7353e-99
2.258e+196,6.5402e-99
2.371e+196,5.4942e-99
2.49e+196,4.0969e-99
2.614e+196,5.0394e-99
2.745e+196,5.4722e-99
2.882e+196,5.1213e-99
3.026e+196,5.966e-99
3.178e+196,4.8959e-99
3.336e+196,5.6754e-99
3.503e+196,6.0686e-99
3.678e+196,5.3613e-99
3.862e+196,4.5245e-99
4.055e+196,4.4498e-99
4.258e+196,5.0047e-99
4.471e+196,5.9455e-99
4.695e+196,4.7396e-99
4.929e+196,5.008e-99
5.176e+196,4.1503e-99
5.435e+196,4.0931e-99
5.706e+196,3.5607e-99
5.992e+196,2.577e-99
6.291e+196,2.2893e-99
6.606e+196,2.1574e-99
6.936e+196,1.3099e-99
7.283e+196,1.2718e-99
7.647e+196,1.3318e-99
8.029e+196,6.61e-100
8.431e+196,4.225e-100
8.852e+196,7.294e-100
9.295e+196,1.3837e-99
9.76e+196,8.498e-100
1.025e+197,1.1823e-99
1.076e+197,1.2254e-99
1.13e+197,1.1362e-99
1.186e+197,2.642e-100
1.246e+197,3.454e-100
1.308e+197,-2.48e-100
1.373e+197,-5.12e-100
1.442e+197,-3.9e-100
1.514e+197,-2.34e-100
1.59e+197,-3.93e-100
1.669e+197,-4.32e-101
1.753e+197,-2.12e-100
1.84e+197,-5.16e-100
1.932e+197,-4.54e-100
2.029e+197,-2.82e-100
2.13e+197,-5.15e-100
2.237e+197,-7.22e-100
2.349e+197,-5.94e-100
2.466e+197,-5.97e-100
2.59e+197,-5.92e-100
2.719e+197,-2.75e-100
2.855e+197,2.155e-100
2.998e+197,-5.24e-101
3.148e+197,-1.74e-100
3.305e+197,-4.89e-100
3.47e+197,-3.03e-100
3.644e+197,-2.64e-100
3.826e+197,-5.41e-100
4.017e+197,-7.99e-101
4.218e+197,-2.97e-100
4.429e+197,-1.33e-100
4.651e+197,-3.72e-100
4.883e+197,-2.45e-100
5.127e+197,-2.42e-100
5.384e+197,-1.93e-100
5.653e+197,-4.39e-100
5.935e+197,-2.83e-100
6.232e+197,-3.72e-100
6.544e+197,-2.47e-100
6.871e+197,-4.42e-100
7.214e+197,-5.65e-100
7.575e+197,-6.39e-100
7.954e+197,-8.37e-100
8.352e+197,-6.99e-100
8.769e+197,-6.11e-100
9.208e+197,-4.22e-100
9.668e+197,-3.9e-100
1.015e+198,-3.81e-100
1.066e+198,-4.16e-100
1.119e+198,-4.56e-100
1.175e+198,-5.76e-100
1.234e+198,-6e-100
1.296e+198,-7.41e-100
1.36e+198,-8.1e-100
1.428e+198,-7.85e-100
1.5e+198,-8.51e-100
1.575e+198,-9.45e-100
1.654e+198,-9.91e-100
1.736e+198,-1.032e-99
1.823e+198,-1.006e-99
1.914e+198,-9.11e-100
2.01e+198,-7.89e-100
2.11e+198,-8.46e-100
2.216e+198,-8.38e-100
2.327e+198,-8.12e-100
2.443e+198,-7.09e-100
2.565e+198,-7.3e-100
2.693e+198,-7.18e-100
2.828e+198,-6.3e-100
2.97e+198,-6.05e-100
3.118e+198,-5.9e-100
3.274e+198,-5.29e-100
3.438e+198,-4.79e-100
3.61e+198,-4.68e-100
3.79e+198,-4.09e-100
3.98e+198,-3.76e-100
4.178e+198,-3.78e-100
4.387e+198,-4.59e-100
4.607e+198,-4.1e-100
4.837e+198,-3.57e-100
5.079e+198,-2.92e-100
5.333e+198,-3e-100
5.6e+198,-3.38e-100
5.88e+198,-3.14e-100
6.174e+198,-2.77e-100
6.482e+198,-2.43e-100
6.806e+198,-2.92e-100
7.147e+198,-2.17e-100
7.504e+198,-1.99e-100
7.879e+198,-1.88e-100
8.273e+198,-1.89e-100
8.687e+198,-1.72e-100
9.121e+198,-1.76e-100
9.577e+198,-1.89e-100
1.006e+199,-1.69e-100
1.056e+199,-1.69e-100
1.109e+199,-1.38e-100
1.164e+199,-1.07e-100
1.222e+199,-7.28e-101
1.283e+199,-6.24e-101
1.348e+199,-7.53e-101
1.415e+199,-8.15e-101
1.486e+199,-6.97e-101
1.56e+199,-6.43e-101
1.638e+199,-4.89e-101
1.72e+199,-5.27e-101
1.806e+199,-7.87e-101
1.896e+199,-7.97e-101
1.991e+199,-7.74e-101
2.091e+199,-8.49e-101
2.195e+199,-7.48e-101
2.305e+199,-8.16e-101
2.42e+199,-4.39e-101
2.541e+199,-4.49e-101
2.668e+199,-8.73e-102
2.802e+199,-5.01e-102
2.942e+199,-5.63e-102
3.089e+199,-9.9e-102
3.243e+199,-3.56e-101
3.405e+199,-3.3e-101
3.576e+199,-5.13e-101
3.754e+199,-4.83e-101
3.942e+199,-4.69e-101
4.139e+199,-5.02e-101
4.346e+199,-4.4e-101
4.563e+199,-6.59e-101
4.792e+199,-8.38e-101
5.031e+199,-8.66e-101
5.283e+199,-9.08e-101
5.547e+199,-9.32e-101
5.824e+199,-8.71e-101
6.115e+199,-7.87e-101
6.421e+199,-1.01e-100
6.742e+199,-8.22e-101
7.079e+199,-8.11e-101
7.433e+199,-1.04e-100
7.805e+199,-9.16e-101
8.195e+199,-6.1e-101
8.605e+199,-6.12e-101
9.035e+199,-5.61e-101
9.487e+199,-6.68e-101
9.961e+199,-6.7e-101
1.046e+200,-6.43e-101
1.098e+200,-6.94e-101
1.153e+200,-6.17e-101
1.211e+200,-5.49e-101
1.271e+200,-5.75e-101
1.335e+200,-5.54e-101
1.402e+200,-5.76e-101
1.472e+200,-4.87e-101
1.545e+200,-4.77e-101
1.623e+200,-4.82e-101
1.704e+200,-6.51e-101
1.789e+200,-6.21e-101
1.878e+200,-5.47e-101
1.972e+200,-5.02e-101
2.071e+200,-5.69e-101
2.174e+200,-5.68e-101
2.283e+200,-6.4e-101
2.397e+200,-6e-101
2.517e+200,-6.38e-101
2.643e+200,-5.43e-101
2.775e+200,-5.65e-101
2.914e+200,-5.57e-101
3.06e+200,-4.64e-101
3.213e+200,-3.42e-101
3.373e+200,-2.95e-101
3.542e+200,-2.79e-101
3.719e+200,-3.59e-101
3.905e+200,-3.32e-101
4.1e+200,-3.32e-101
4.305e+200,-3.5e-101
4.521e+200,-3.06e-101
4.747e+200,-1.83e-101
4.984e+200,-2.26e-101
5.233e+200,-2.23e-101
5.495e+200,-2.14e-101
5.769e+200,-1.88e-101
6.058e+200,-1.25e-101
6.361e+200,-1.53e-101
6.679e+200,-2.06e-101
7.013e+200,-2.07e-101
7.364e+200,-1.61e-101
7.732e+200,-1.83e-101
8.118e+200,-1.59e-101
8.524e+200,-1.85e-101
8.95e+200,-1.64e-101
9.398e+200,-1.35e-101
9.868e+200,-1.16e-101
1.036e+201,-9.1e-102
1.088e+201,-1.12e-101
1.142e+201,-1.61e-101
1.199e+201,-1.66e-101
1.259e+201,-1.43e-101
1.322e+201,-1.48e-101
1.388e+201,-1.45e-101
1.458e+201,-1.91e-101
1.531e+201,-1.75e-101
1.607e+201,-1.53e-101
1.688e+201,-1.43e-101
1.772e+201,-7.97e-102
1.861e+201,-1.28e-101
1.954e+201,-1e-101
2.051e+201,-1.24e-101
2.154e+201,-1.27e-101
2.262e+201,-1.17e-101
2.375e+201,-1.05e-101
2.494e+201,-5e-102
2.618e+201,-9.87e-102
2.749e+201,-1.09e-101
2.887e+201,-8.95e-102
3.031e+201,-7.51e-102
3.182e+201,-9.55e-102
3.342e+201,-7.74e-102
3.509e+201,-6.04e-102
3.684e+201,-1.35e-102
3.868e+201,-1.85e-102
4.062e+201,-1.06e-103
4.265e+201,-2.18e-103
4.478e+201,-1.21e-103
4.702e+201,-3.45e-103
4.937e+201,-8.24e-103
5.184e+201,7.744e-103
5.443e+201,3.362e-103
5.715e+201,5.391e-103
6.001e+201,1.057e-102
6.301e+201,2.052e-102
6.616e+201,1.155e-102
6.947e+201,-2.38e-103
7.294e+201,-7.26e-103
7.659e+201,6.178e-103
8.042e+201,3.594e-103
8.444e+201,1.887e-102
8.866e+201,1.013e-102
9.31e+201,1.25e-102
9.775e+201,6.795e-103
1.026e+202,7.787e-103
1.078e+202,9.976e-103
1.132e+202,2.701e-102
1.188e+202,3.43e-102
1.248e+202,4.713e-102
1.31e+202,4.314e-102
1.375e+202,5.106e-102
1.444e+202,6.006e-102
1.516e+202,5.85e-102
1.592e+202,5.891e-102
1.672e+202,5.309e-102
1.755e+202,6.306e-102
1.843e+202,4.341e-102
1.935e+202,3.227e-102
2.032e+202,3.625e-102
2.134e+202,2.388e-102
2.24e+202,2.288e-102
2.352e+202,2.046e-102
2.47e+202,2.844e-102
2.594e+202,2.59e-102
2.723e+202,3.143e-102
2.859e+202,3.837e-102
3.002e+202,3.575e-102
3.153e+202,3.109e-102
3.31e+202,3.74e-102
